InChI,SMILES,VapourPressure_kPa,Temperature_K
"InChI=1S/C15H13N/c1-16-14-10-6-5-9-13(14)11-15(16)12-7-3-2-4-8-12/h2-11H,1H3",Cn1c(-c2ccccc2)cc2ccccc21,0.000308,343.17
"InChI=1S/C15H13N/c1-16-14-10-6-5-9-13(14)11-15(16)12-7-3-2-4-8-12/h2-11H,1H3",Cn1c(-c2ccccc2)cc2ccccc21,0.000254,341.12
"InChI=1S/C15H13N/c1-16-14-10-6-5-9-13(14)11-15(16)12-7-3-2-4-8-12/h2-11H,1H3",Cn1c(-c2ccccc2)cc2ccccc21,0.000197,339.21
"InChI=1S/C15H13N/c1-16-14-10-6-5-9-13(14)11-15(16)12-7-3-2-4-8-12/h2-11H,1H3",Cn1c(-c2ccccc2)cc2ccccc21,0.000154,337.18
"InChI=1S/C15H13N/c1-16-14-10-6-5-9-13(14)11-15(16)12-7-3-2-4-8-12/h2-11H,1H3",Cn1c(-c2ccccc2)cc2ccccc21,0.000126,335.1
"InChI=1S/C15H13N/c1-16-14-10-6-5-9-13(14)11-15(16)12-7-3-2-4-8-12/h2-11H,1H3",Cn1c(-c2ccccc2)cc2ccccc21,9.9e-05,333.17
"InChI=1S/C15H13N/c1-16-14-10-6-5-9-13(14)11-15(16)12-7-3-2-4-8-12/h2-11H,1H3",Cn1c(-c2ccccc2)cc2ccccc21,7.7e-05,331.17
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000974,349.08
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000766,347.08
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000625,345.16
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000478,343.08
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000387,341.17
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000307,339.17
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.00024,337.19
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000192,335.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000145,333.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000119,331.09
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,9.5e-05,329.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,7.2e-05,327.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000987,349.08
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000779,347.08
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000624,345.16
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000472,343.08
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000379,341.17
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000291,339.17
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000239,337.19
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.00019,335.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000144,333.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000115,331.09
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,9.1e-05,329.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,6.9e-05,327.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000986,349.08
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000775,347.08
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000605,345.16
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000472,343.08
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000368,341.17
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000287,339.17
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.00024,337.19
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000184,335.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000143,333.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,0.000114,331.09
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,8.9e-05,329.18
"InChI=1S/C16H15N/c1-2-17-15-11-7-6-10-14(15)12-16(17)13-8-4-3-5-9-13/h3-12H,2H2,1H3",CCn1c(-c2ccccc2)cc2ccccc21,7.1e-05,327.18
"InChI=1S/C3H8O2/c4-2-1-3-5/h4-5H,1-3H2",OCCCO,0.00167,292.5
"InChI=1S/C3H8O2/c4-2-1-3-5/h4-5H,1-3H2",OCCCO,0.00239,296.4
"InChI=1S/C3H8O2/c4-2-1-3-5/h4-5H,1-3H2",OCCCO,0.00346,300.4
"InChI=1S/C3H8O2/c4-2-1-3-5/h4-5H,1-3H2",OCCCO,0.00584,306.3
"InChI=1S/C3H8O2/c4-2-1-3-5/h4-5H,1-3H2",OCCCO,0.08145,338.7
"InChI=1S/C3H8O2/c4-2-1-3-5/h4-5H,1-3H2",OCCCO,0.1208,344.3
"InChI=1S/C3H8O2/c4-2-1-3-5/h4-5H,1-3H2",OCCCO,0.139,346.4
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.035,275.8
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.0405,277.7
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.0432,278.7
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.0504,280.6
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.0599,282.6
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.0735,285.7
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.0821,286.8
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.1038,290.2
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.1308,293.4
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.1606,296.2
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.1819,298.2
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.2111,300.2
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.2117,300.2
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.2601,303.3
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.2865,305.1
"InChI=1S/C8H10O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1-2H3",COc1ccccc1C,0.3491,308.0
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.0285,276.7
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.0314,277.8
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.0395,280.6
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.0541,284.7
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.0804,289.4
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.094,291.9
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.1433,297.7
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.1806,301.1
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.2286,304.1
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.2433,305.0
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.3006,308.0
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.3363,310.0
"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",COc1cccc(C)c1,0.4058,312.2
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.0275,275.2
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.031,276.4
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.0326,277.2
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.0379,278.8
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.0478,281.7
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.0612,284.8
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.0759,287.5
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.0861,289.2
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.095,290.4
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.0997,291.2
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.1015,291.3
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.1267,294.2
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.1436,296.2
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.1563,297.1
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.1817,299.2
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.1942,300.1
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.2003,300.1
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.2085,301.1
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.2465,303.1
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.2782,305.0
"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",COc1ccc(C)cc1,0.3386,308.0
"InChI=1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H",Oc1cccc2ccccc12,0.1033,369.98
"InChI=1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H",Oc1cccc2ccccc12,0.1259,373.122
"InChI=1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H",Oc1cccc2ccccc12,0.1406,374.97
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.00012,341.11
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000158,343.24
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000203,345.28
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000238,347.1
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000305,349.24
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000387,351.27
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000471,353.1
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000643,355.28
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000796,357.27
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000966,359.23
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.001165,361.11
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000119,341.11
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000147,343.24
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000194,345.28
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.00023,347.1
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.00029,349.24
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000378,351.27
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000478,353.1
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000599,355.28
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.000744,357.27
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.00089,359.23
"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1ccccc1C(=O)O,0.001165,361.11
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000129,344.16
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000163,346.15
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000205,348.2
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000257,350.13
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.00037,353.17
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.00051,356.21
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000652,358.16
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.001004,362.16
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000123,344.16
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000157,346.15
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000198,348.2
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000251,350.13
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000355,353.17
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000497,356.21
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000631,358.16
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000813,360.17
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000967,362.16
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000124,344.16
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000158,346.15
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000199,348.2
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.00025,350.13
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000357,353.17
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000499,356.21
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000631,358.16
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.00081,360.17
"InChI=1S/C9H8O4/c1-6(10)13-8-4-2-3-7(5-8)9(11)12/h2-5H,1H3,(H,11,12)",CC(=O)Oc1cccc(C(=O)O)c1,0.000966,362.16
"InChI=1S/C9H9NO3/c1-6(11)10-8-5-3-2-4-7(8)9(12)13/h2-5H,1H3,(H,10,11)(H,12,13)",CC(O)=Nc1ccccc1C(=O)O,8.3e-05,367.17
"InChI=1S/C9H9NO3/c1-6(11)10-8-5-3-2-4-7(8)9(12)13/h2-5H,1H3,(H,10,11)(H,12,13)",CC(O)=Nc1ccccc1C(=O)O,0.000106,369.28
"InChI=1S/C9H9NO3/c1-6(11)10-8-5-3-2-4-7(8)9(12)13/h2-5H,1H3,(H,10,11)(H,12,13)",CC(O)=Nc1ccccc1C(=O)O,0.000163,373.16
"InChI=1S/C9H9NO3/c1-6(11)10-8-5-3-2-4-7(8)9(12)13/h2-5H,1H3,(H,10,11)(H,12,13)",CC(O)=Nc1ccccc1C(=O)O,8.3e-05,367.17
"InChI=1S/C9H9NO3/c1-6(11)10-8-5-3-2-4-7(8)9(12)13/h2-5H,1H3,(H,10,11)(H,12,13)",CC(O)=Nc1ccccc1C(=O)O,0.000109,369.28
"InChI=1S/C9H9NO3/c1-6(11)10-8-5-3-2-4-7(8)9(12)13/h2-5H,1H3,(H,10,11)(H,12,13)",CC(O)=Nc1ccccc1C(=O)O,0.00016,373.16
"InChI=1S/C9H9NO3/c1-6(11)10-8-5-3-2-4-7(8)9(12)13/h2-5H,1H3,(H,10,11)(H,12,13)",CC(O)=Nc1ccccc1C(=O)O,8.3e-05,367.17
"InChI=1S/C9H9NO3/c1-6(11)10-8-5-3-2-4-7(8)9(12)13/h2-5H,1H3,(H,10,11)(H,12,13)",CC(O)=Nc1ccccc1C(=O)O,0.000108,369.28
"InChI=1S/C9H9NO3/c1-6(11)10-8-5-3-2-4-7(8)9(12)13/h2-5H,1H3,(H,10,11)(H,12,13)",CC(O)=Nc1ccccc1C(=O)O,0.000128,371.16
"InChI=1S/C7H12O2/c1-6(2)4-5-9-7(3)8/h4H,5H2,1-3H3",CC(=O)OCC=C(C)C,0.468,298.15
"InChI=1S/C8H12O2/c1-3-4-5-6-7-10-8(2)9/h3-6H,7H2,1-2H3/b4-3+,6-5+",C/C=C/C=C/COC(C)=O,0.089,298.15
